id,code,owner_customer_id,type,address,geom,market_value_myr,floor_area_sqft,year_built
1d504330-c13e-4d2c-816b-2b5586990eab,PROP00305,6d1d0cb5-aaf6-4cc9-8948-5fbcf13d714c,terrace_house,"758, Jalan John Grove, Nancyhaven, Selangor",SRID=4326;POINT(101.695104 3.077337),474188.92,3066,1988
2f5cfac9-eb14-48de-9021-611d345fb7d6,PROP00306,4156c4bb-587d-441b-a3a0-4662235320ad,bungalow,"55393, Jalan Compton Fields, Zacharychester, Selangor",SRID=4326;POINT(101.674692 3.158901),2021691.44,1811,2008
9c39f26a-b206-43ea-92e0-3872f4843f2b,PROP00307,d151a550-99fa-415d-a7af-7c35c492dc3a,condominium,"4963, Jalan Leah Spurs, Jamesstad, Selangor",SRID=4326;POINT(101.678743 3.164724),505047.82,2324,2000
4bfc20bd-2efa-4135-a0b0-4f0bf036ca6c,PROP00308,0532cfca-0e7f-4502-bd65-a4b9a20d69ca,bungalow,"885, Jalan Lauren Prairie, North Jenny, Selangor",SRID=4326;POINT(101.65613 3.018766),2944560.15,1106,1994
d099d0d4-ff61-4a85-8daf-5d69a1f8af84,PROP00309,4c62a6ca-a265-425f-af7c-7945eeae1bf1,shop_lot,"3395, Jalan Paige Valleys, Brooksfurt, Selangor",SRID=4326;POINT(101.405386 3.096084),826740.89,3189,1994
e470d90b-2a3a-45bc-bdcf-4928c157fb31,PROP00310,17218e89-52f6-46c8-8329-bc44fe2c0aad,apartment,"4978, Jalan Thomas Rest, West Davidfurt, Selangor",SRID=4326;POINT(101.597817 2.98845),208577.18,3912,2002
6c5d6f2b-baac-4fb8-834d-17efc0948a95,PROP00311,99ebfc54-bfbc-44c0-a6a1-099ce988da19,shop_lot,"601, Jalan Lisa Glens, Gibsonside, Selangor",SRID=4326;POINT(101.659372 2.956751),776384.17,2884,1989
ab2a62a1-3fc0-4e71-b2b9-99f2009a5fe1,PROP00312,2139f6e9-32c4-4372-b8bc-7f19a5d067e9,apartment,"489, Jalan Gonzalez Center, Fullerfort, Selangor",SRID=4326;POINT(101.721405 3.133882),404659.29,4153,2011
1fa4629d-25ca-4a93-a219-813a8e139ccc,PROP00313,8325f25a-88a0-41b3-a97e-01d20cad1b6c,terrace_house,"176, Jalan Edwards Dam, North Michael, Selangor",SRID=4326;POINT(101.622286 3.193702),677560.19,1346,1997
a9ee4a0d-25e7-4581-8085-7c35af0f8565,PROP00314,5b804703-443b-4f96-909f-9bff77d0c0dc,shop_lot,"01418, Jalan Anderson Court, Harrisshire, Selangor",SRID=4326;POINT(101.467899 3.067136),1313000.0,1555,2021
046a9617-e8ad-41fd-bf5a-c1d8392de35f,PROP00315,3a187c87-a833-4d01-807d-0a34fa89b7f7,terrace_house,"01594, Jalan Jordan Fort, New Cassandra, Selangor",SRID=4326;POINT(101.783558 2.95346),679925.84,3562,2020
324f85d2-f194-4df1-a317-8f240acf4e3c,PROP00316,81a33bea-3d69-45b0-a926-cf16d6f8dc3b,apartment,"8532, Jalan Angela Island, East Linda, Selangor",SRID=4326;POINT(101.527837 3.089529),285195.19,3778,1988
336c989b-0a41-4998-a6e2-1996d6710d19,PROP00317,f3314d86-0711-48f2-8710-bec28a0c9f80,semi_detached,"3890, Jalan Christopher Streets, Lisaville, Selangor",SRID=4326;POINT(101.535877 3.062952),1238034.23,2735,2006
9b3fa385-e1cc-4042-acdb-df7358d6d78d,PROP00318,dc2412c6-a854-4b1f-999b-60635109966e,shop_lot,"36337, Jalan Patricia Forges, Danielbury, Selangor",SRID=4326;POINT(101.716351 3.154046),1380714.92,3449,2004
36302ef9-aeed-4b57-9a19-e6237cf2d32e,PROP00319,57cc4864-28e0-40a2-9455-93749759d117,bungalow,"469, Jalan Griffin Fort, Port Christophermouth, Selangor",SRID=4326;POINT(101.643133 2.968274),2269071.98,3178,2002
b0383c88-343c-4c48-8b5c-3b1f357fbb37,PROP00320,6e2cc142-0b8c-4e0a-8fa1-9c9b6af86984,shop_lot,"2696, Jalan Amber Groves, Lake Travis, Selangor",SRID=4326;POINT(101.656107 2.887717),1416918.43,4148,1996
336659a6-98b0-424c-b5a3-ac783329d645,PROP00321,f3e069e1-59ea-42e4-a94a-9d6e2cd2683c,shop_lot,"550, Jalan Romero Loaf, Obrienstad, Selangor",SRID=4326;POINT(101.702234 3.159703),1664599.73,1370,2006
73e72c1b-dc4d-41d8-9cb1-9a026311f16a,PROP00322,503a0b21-f4f5-4092-8c7d-836140aeaa63,terrace_house,"19626, Jalan Jeffery Knoll, Hillport, Selangor",SRID=4326;POINT(101.628512 3.098471),517414.82,2681,1989
e2334547-4178-40b1-ba9d-baf41101b9bd,PROP00323,de3d43c9-75b8-450f-9cba-9cf9549a6675,bungalow,"69709, Jalan Debbie Circles, Marqueztown, Selangor",SRID=4326;POINT(101.772491 3.1614),2282077.64,4426,2012
6032fc60-d4ff-44a4-86b4-94efd262214d,PROP00324,ddf2f788-96e3-436e-ae54-695fe404899e,condominium,"9556, Jalan Travis Stream, Blankenshipland, Selangor",SRID=4326;POINT(101.679659 3.164758),372614.33,3290,1999
4b98cb50-a524-4ad7-911e-ad3cba8f6bcb,PROP00325,acf102ed-4333-4162-bbca-9b49e4f53ca3,shop_lot,"4534, Jalan Buck Green, Moorebury, Selangor",SRID=4326;POINT(101.59095 3.203414),1879822.45,1851,1993
7198a5f2-9d2e-4e5c-8ff3-feee63d127b6,PROP00326,ba52e9be-0455-4b31-b2be-7a4d3d506284,shop_lot,"898, Jalan Meghan Light, Brandonbury, Selangor",SRID=4326;POINT(101.582752 3.000236),1776475.97,1707,1991
ff42607e-6202-41c9-9db9-5214a368ac72,PROP00327,d79c223f-0522-4012-862d-5f3b6d1f9e5d,shop_lot,"21980, Jalan Miller Glens, Hernandezberg, Selangor",SRID=4326;POINT(101.712943 2.931545),844301.19,3915,1988
886239e2-3339-4edf-b0bf-e102a9e63bf2,PROP00328,cda357d5-f04d-41ec-a0df-a6c0f01109c9,condominium,"4236, Jalan Jackson Cliff, Port Christopher, Selangor",SRID=4326;POINT(101.574187 3.063129),740111.79,2377,2005
62d5990d-ecd8-47b9-b6fd-44d0360f9e32,PROP00329,98fd0672-46e9-44a6-8186-bdb3fc7ea29b,bungalow,"92487, Jalan Jacobson Freeway, Port Susanland, Selangor",SRID=4326;POINT(101.829772 2.994395),1429719.49,3839,2004
590540c7-aa11-4225-89e5-750be3c3c1ab,PROP00330,2c22cd30-c54a-49ab-863a-319cc8b55eab,bungalow,"14281, Jalan Tran Land, East Amanda, Selangor",SRID=4326;POINT(101.529715 3.081611),3207014.86,1708,1994
b057f8af-3d71-4188-aa86-e84d6359f0c2,PROP00331,c8c357e4-e31d-474b-bf8b-2b52913421bf,condominium,"30524, Jalan Vincent Centers, Taylorton, Selangor",SRID=4326;POINT(101.566965 3.009271),715876.35,1602,2008
23c504e6-2237-4943-8953-8b4a5d0782ad,PROP00332,8f1df7b4-fda4-4b1f-bba6-7bb4961dbcca,semi_detached,"2239, Jalan Berry Harbors, Sanchezburgh, Selangor",SRID=4326;POINT(101.835471 2.952024),1070217.47,3473,1990
b45bc6ff-ec49-427e-ad4c-491f3086a653,PROP00333,a591646d-2257-4d00-9f06-570743defec6,semi_detached,"132, Jalan Carlos Lane, North Justin, Selangor",SRID=4326;POINT(101.58368 3.078688),1291633.01,1977,2011
db3f0880-dcab-4795-aaed-53ec1327f809,PROP00334,01407b55-d89a-4894-bee7-59125243b044,bungalow,"768, Jalan Oneal Mountain, Kristinshire, Selangor",SRID=4326;POINT(101.619245 3.137841),1855516.44,1865,2016
32cb385b-7f49-4bc3-85f2-cc695a5d1565,PROP00335,e6ded2d3-d370-461b-8005-854dc1e501e8,bungalow,"648, Jalan Jackson Walks, Martinezton, Selangor",SRID=4326;POINT(101.595629 3.300163),2825366.93,4275,1997
3e723189-0091-4131-b307-d4c720ca1b27,PROP00336,f449018b-9dcf-455b-b940-47943ddf2b1f,shop_lot,"19541, Jalan Reyes Hills, Andrewfort, Selangor",SRID=4326;POINT(101.764781 3.203212),701352.7,4035,2005
a7621807-9cf8-4d87-a00d-ee410e02b5ae,PROP00337,ef8e9cca-c2b8-4938-96e7-82b527680699,bungalow,"03627, Jalan Deborah Hollow, Sancheztown, Selangor",SRID=4326;POINT(101.779929 3.187946),1328345.85,4324,1996
e2cc071d-3402-4253-a834-b2ff822f9da8,PROP00338,0b3cd09c-1473-41e3-99c0-f4187c4acaa4,terrace_house,"74767, Jalan Watson Ford, Andersonton, Selangor",SRID=4326;POINT(101.721435 3.191018),360864.55,1417,2005
2500c5c5-25f9-4820-9a28-cd29cf732bce,PROP00339,b85140e4-7747-4dab-a0d5-135d28fc1e0c,condominium,"21450, Jalan Marshall Lights, Millerport, Selangor",SRID=4326;POINT(101.75622 2.976149),749609.36,3031,1996
a26e6899-5171-4314-be08-2d7bddca49eb,PROP00340,adf09cb9-611f-455f-abd0-c6c2ce7bdb93,condominium,"8870, Jalan Jones Isle, West Sandra, Selangor",SRID=4326;POINT(101.748219 3.189553),588170.94,3512,2009
b256d082-f387-40dd-b518-fbc1e0628a95,PROP00341,ccfd75c0-e1e8-4884-a0fa-3c7f5bda2de3,semi_detached,"01284, Jalan Angel Forge, Andrewfurt, Selangor",SRID=4326;POINT(101.739622 2.882532),1239953.54,3775,1995
bf24471f-ae41-40c5-9e20-0fb052b55edd,PROP00342,3483dd56-c460-4dc8-a4a5-7bd53a6bfb29,bungalow,"9759, Jalan Mitchell Center, South Katherinechester, Selangor",SRID=4326;POINT(101.803194 2.954687),2082563.74,2929,2001
e4cca180-c9e8-4cdc-a1a3-45df53beec5f,PROP00343,ab0300d9-170e-41d8-bf64-b57c0ac1d998,bungalow,"089, Jalan Yolanda Drives, Riveramouth, Selangor",SRID=4326;POINT(101.775896 2.911263),2999601.76,1385,2023
edfa1d19-3615-4476-989e-40d5eb7c94b8,PROP00344,e657c397-82e7-45fd-a08c-ee545fa9aa81,condominium,"422, Jalan Christopher Lights, Prestonton, Selangor",SRID=4326;POINT(101.832228 3.161518),770064.99,1851,1993
b7ba54ca-f956-420b-89f4-da18e355f062,PROP00345,bc2896be-6559-4e88-8174-d00fe19f082f,condominium,"40236, Jalan Robert Views, South Amy, Selangor",SRID=4326;POINT(101.800192 2.927593),476433.67,2150,2012
4b460b00-e53f-4a95-8f07-ffabf1dabacb,PROP00346,6e82c788-43c8-4ae6-af0f-436f149e662b,condominium,"3012, Jalan Joseph Orchard, East Taylorburgh, Selangor",SRID=4326;POINT(101.481162 3.073988),462095.34,1383,1997
735cee94-099e-4e69-8c67-7ab96098f056,PROP00347,05e3b7e1-e873-48f4-8c3b-d6cd3a4b4a65,bungalow,"711, Jalan Cain Junctions, Melissaview, Selangor",SRID=4326;POINT(101.716448 3.118594),2590368.23,4500,2000
25694936-f8cd-49a8-a0fc-e14a0d33709a,PROP00348,50a357ba-d7fc-4213-9e67-17f61b7edfa1,terrace_house,"885, Jalan Rose Shores, Lindabury, Selangor",SRID=4326;POINT(101.553683 3.299845),725628.34,3621,2018
0d1ba6f9-46be-4422-98e1-015b79ef0627,PROP00349,28e6f75b-4f2b-48bf-8b28-366b7070a5b1,apartment,"06745, Jalan Porter Stream, Williamsshire, Selangor",SRID=4326;POINT(101.677604 2.934825),377546.78,2679,2012
4f79535a-8d87-4b9d-a10e-8c0f19358b6b,PROP00350,7bd5c785-aeae-4b7a-b622-cb3c6e88b8a5,apartment,"4128, Jalan Megan Forges, South Rebecca, Selangor",SRID=4326;POINT(101.670653 3.071281),227446.52,1620,2020
846857f9-21bb-4255-9378-2201ca48577b,PROP00351,29d586e1-3062-4d57-8755-248dd2f0cc45,condominium,"88566, Jalan Knight Hills, East Franciscofort, Selangor",SRID=4326;POINT(101.683563 3.081742),632691.04,2007,1986
729d4cad-129f-48fd-b15c-7cbd527291bd,PROP00352,b2bf0337-348f-4a1c-8985-c4c2223de072,terrace_house,"150, Jalan Sullivan Meadows, South Thomas, Selangor",SRID=4326;POINT(101.59649 3.038119),581047.09,2022,1995
25db1beb-e8ce-4ae0-999c-208f660744c8,PROP00353,18acb32d-d186-4b5d-8169-920a4e63fd8f,shop_lot,"55143, Jalan Koch Overpass, Chapmanfurt, Selangor",SRID=4326;POINT(101.504751 3.135588),1855130.17,2742,2008
fa617c70-e311-460e-a169-06a9f24439ee,PROP00354,e1747c09-b6a0-4fdb-b01a-39ab2a640618,semi_detached,"3439, Jalan Matthew Rapid, Brittneyland, Selangor",SRID=4326;POINT(101.625377 3.13401),1459175.2,4145,1985
afa8a99c-6653-4abd-89b3-b7f1514315e2,PROP00355,03d7a540-2469-48fd-b30a-a72ea2a4e207,bungalow,"11028, Jalan Vasquez Course, North Aaron, Selangor",SRID=4326;POINT(101.707708 3.090461),3209336.37,2328,2003
997d98bc-6d46-445f-85b0-07a38da97665,PROP00356,e1abdbf0-1960-464a-b9cc-5ec5c3a8d9d2,terrace_house,"02455, Jalan Billy Inlet, Craigshire, Selangor",SRID=4326;POINT(101.708582 3.19867),685802.75,2526,2010
6be61d7e-aee4-4c97-bdf5-f2300bd8f43a,PROP00357,f8015082-644a-441c-83fc-381924a44227,terrace_house,"09032, Jalan Holloway Overpass, West Brittneyhaven, Selangor",SRID=4326;POINT(101.768591 3.125183),671027.1,2742,1997
51c008f8-ba73-425e-8f2a-3d2426da9fc8,PROP00358,6446f39e-4163-4c3f-99c8-54a3736354a9,bungalow,"94217, Jalan Moore Trail, South Catherineport, Selangor",SRID=4326;POINT(101.687459 3.167715),1982512.8,1158,2020
495672de-8abb-4d0c-88f1-096300314b25,PROP00359,9e93c275-8934-4641-8248-8b7fb27afbc4,apartment,"65277, Jalan Lynn Inlet, Desireefurt, Selangor",SRID=4326;POINT(101.725122 3.164754),446207.88,3629,2010
af6576db-c389-4da1-8841-86d616dbaccd,PROP00360,7186f71f-7665-4f9a-bd8b-d6e07d1787b9,semi_detached,"3453, Jalan Steven Squares, North Christopher, Selangor",SRID=4326;POINT(101.809479 3.14357),1086729.54,3012,2019
612e0d66-60db-4567-a974-12fc693f87c3,PROP00361,f0723081-26b2-42d9-9416-194dd9c17fd9,terrace_house,"121, Jalan Martinez Stream, West Kayleemouth, Selangor",SRID=4326;POINT(101.455634 3.108576),513433.2,1036,2014
a4b16f49-3e25-481a-bcd6-bbdf18951557,PROP00362,31b59bc6-435a-4f62-8c72-9da245cd9081,terrace_house,"376, Jalan Martinez Row, Sharonborough, Selangor",SRID=4326;POINT(101.758555 3.041227),698873.03,4149,2012
a2b18494-30cd-4b53-8a73-4e5f7317eeff,PROP00363,7aaf51b7-e4ee-49d9-93b1-9801e9cd298c,apartment,"0526, Jalan Michael Causeway, Port Melissaview, Selangor",SRID=4326;POINT(101.778533 2.993826),347730.88,4319,1990
a4de11bc-02b0-476b-8c28-9a62901cf0fd,PROP00364,a83ec9a0-c039-43e6-b198-f6d347c6c088,condominium,"2776, Jalan Cole Via, Juliechester, Selangor",SRID=4326;POINT(101.810201 3.18632),779052.48,1667,2013
ba3c9962-ba4c-4d24-ad67-15783a539a22,PROP00365,eb022733-8964-423e-8116-ebb702f7174f,apartment,"592, Jalan Misty Expressway, Robertfort, Selangor",SRID=4326;POINT(101.69437 3.130197),293084.46,3581,2005
7df2ec09-6ddb-4961-951f-900c85ba2dd3,PROP00366,054750b6-633f-40d6-800d-556db367ee75,bungalow,"2023, Jalan Krueger Flats, South Benjamin, Selangor",SRID=4326;POINT(101.724846 2.962319),2874334.05,2330,1986
e330b243-f924-4e32-bcbf-47ac1238eb3b,PROP00367,eba2ec1e-6093-413e-ab9f-4b5001401b61,shop_lot,"55955, Jalan Daniel Trail, East Dylan, Selangor",SRID=4326;POINT(101.717914 3.151018),938796.76,2905,1996
ba1e3194-217e-4588-9817-62a6384681a2,PROP00368,f8fd4d0f-4f03-46c1-a414-d8d70f5e64a0,apartment,"848, Jalan Preston Ramp, South Kayla, Selangor",SRID=4326;POINT(101.692028 3.147328),344887.99,3220,2012
649a72b0-4516-4a56-be6c-23192260a5ed,PROP00369,b95f51a4-e334-4cd5-9026-816b3568782e,apartment,"079, Jalan Ryan Throughway, Williamsmouth, Selangor",SRID=4326;POINT(101.538632 3.071155),267535.39,4324,1986
bc3cfed9-95cb-46aa-8a6b-5d090949d5d3,PROP00370,4c123817-e044-4b89-a6a7-f8b68ed15767,semi_detached,"69176, Jalan Sloan Rest, West Mary, Selangor",SRID=4326;POINT(101.638877 3.281163),1471184.92,2961,1999
37073d8e-7012-44ce-a9b2-9e2d7fb31a82,PROP00371,61706d1b-13d3-40ae-bc23-951a6e5ed37c,condominium,"74403, Jalan Foster Avenue, North Jeffrey, Selangor",SRID=4326;POINT(101.704522 3.234536),794894.41,3669,2001
9705a213-dc57-470c-beff-86c5a2020007,PROP00372,14c47e1a-bdf3-4ce1-957c-e3b9afe8a2f2,semi_detached,"3606, Jalan Susan Unions, Amandaside, Selangor",SRID=4326;POINT(101.712157 3.210841),764890.89,4005,2019
edfe6b78-c6d4-41c3-958b-6dc8db608079,PROP00373,4f504e07-39e6-4765-80e4-40cfedf28e10,semi_detached,"0849, Jalan Tyler Prairie, New Donna, Selangor",SRID=4326;POINT(101.612461 2.90157),811934.47,736,1993
06a7c3de-3cf1-473f-a77e-ed74a6ab5ccc,PROP00374,b306f21f-94a3-4737-a06a-6e82417c46eb,shop_lot,"1368, Jalan Thompson Shoal, North Gina, Selangor",SRID=4326;POINT(101.476303 3.091836),1788897.65,2807,2005
7b959e84-90c9-4892-81b4-01714c4f1e95,PROP00375,dbd657bb-3a58-4d9d-9e14-94656c4cf16e,semi_detached,"53701, Jalan Sarah Street, Garyport, Selangor",SRID=4326;POINT(101.778324 3.154595),1370111.36,3694,2009
79dbd395-91ee-4324-8b25-242e01ffb07b,PROP00376,8da864cc-6065-4a5d-a50c-3ba99c904368,terrace_house,"462, Jalan Harris Estates, Connorport, Selangor",SRID=4326;POINT(101.58495 3.311617),601674.0,3715,2000
f03821c1-e6f1-4e5c-9e99-645377355dc1,PROP00377,b850de76-c9bb-4b61-9387-b5aa44f38d4c,condominium,"8811, Jalan Morgan Walk, East Cameronview, Selangor",SRID=4326;POINT(101.661385 3.172262),755244.56,2267,2020
dc46292d-ebe7-43c1-9bdb-69bbb0732513,PROP00378,bbb9ae91-d89b-4739-b35e-94af01a60eca,condominium,"17518, Jalan Dixon Orchard, Kristenstad, Selangor",SRID=4326;POINT(101.432585 3.06858),493845.76,2036,1999
17acc23d-a3ff-488e-ac3b-c86c1c21a72b,PROP00379,b1331426-fe87-43a9-a38c-c36cd6e67db3,terrace_house,"52638, Jalan Swanson River, North Francismouth, Selangor",SRID=4326;POINT(101.828804 2.979011),657912.19,4082,1994
a6831450-35f5-4631-a030-18f42debde94,PROP00380,f1107cb0-6410-4c63-a450-05b1f2fa83db,bungalow,"88375, Jalan Matthew Loaf, Garciahaven, Selangor",SRID=4326;POINT(101.580487 3.099746),1966966.11,3903,1998
faadd7af-5029-4afd-bf0c-107a2ccc617f,PROP00381,b9f8f9fb-29e5-410e-bf48-bf66a1184393,bungalow,"3239, Jalan Ayala Summit, Lake Jeremyfort, Selangor",SRID=4326;POINT(101.763518 3.226028),3177205.08,1203,2016
fe1d8cf5-5126-4d29-b531-55b69b16bd39,PROP00382,1c0a7830-4e5f-4c7d-8413-4e74b1588520,semi_detached,"765, Jalan Gonzalez Canyon, South Jacobshire, Selangor",SRID=4326;POINT(101.654102 3.159339),743895.39,1485,2009
1e15713f-586e-4c01-a5da-69fdfe4c0ce9,PROP00383,45e45da5-f4c8-43fc-90ef-c7c7868e5899,condominium,"0556, Jalan Tara Wall, Millerville, Selangor",SRID=4326;POINT(101.765695 3.158838),748414.75,1483,2001
12792a03-5c1e-4a45-999f-2c8f52c1a0af,PROP00384,5fe8ede0-27ec-4081-81c7-064a4a16dbae,shop_lot,"881, Jalan Thomas Plaza, Davidton, Selangor",SRID=4326;POINT(101.62257 3.102863),1392700.16,2250,2017
7f64bf67-36ba-47be-b7b7-7500e2c5ec48,PROP00385,86153e77-b180-4c81-9003-f8478632a7ce,shop_lot,"534, Jalan Carter Walks, North Sheilaberg, Selangor",SRID=4326;POINT(101.816924 2.949876),1578096.24,1552,1991
244677e8-a065-43e9-bf47-e9f5a26f7618,PROP00386,b59eee39-f317-4c62-8bf9-ea4eba380aec,condominium,"462, Jalan Morgan Loop, New Michaelfort, Selangor",SRID=4326;POINT(101.55049 3.076098),417705.76,2118,2013
b344b681-99ce-4b9c-b122-7f1200c947b5,PROP00387,e3330ac9-85ec-4cb1-8232-75f22f7a3a19,shop_lot,"4600, Jalan Murphy Station, Port Derrickhaven, Selangor",SRID=4326;POINT(101.776609 3.135265),1763318.28,4295,1988
b04afa70-90ff-46f2-a2cc-2e99947f57e8,PROP00388,a2a919f5-a3ed-49e5-a1ef-f4dc75c22fdb,terrace_house,"915, Jalan Cody Greens, Lucasville, Selangor",SRID=4326;POINT(101.771482 3.093224),704363.52,1834,2002
e9817a9c-ed72-49a0-b46b-af967b4644b1,PROP00389,8dbc52ca-54be-46a6-969b-a9dd5ef3a8f4,semi_detached,"93913, Jalan Joshua Ville, Port Jennifershire, Selangor",SRID=4326;POINT(101.809527 2.933399),855753.4,2293,1993
14a3feb3-8db8-4638-995d-a506bd6bb845,PROP00390,1669ba86-9267-4179-b55a-a6d1af8dbd68,semi_detached,"848, Jalan Garcia Lodge, West Samanthachester, Selangor",SRID=4326;POINT(101.824424 2.957996),1184364.49,3453,1987
351818c3-c524-49e2-8d98-f8d3a5c1ab1b,PROP00391,b1dcca5d-77ac-4f15-9133-0f0abf080f3d,bungalow,"54021, Jalan Stacy Radial, North Patriciaton, Selangor",SRID=4326;POINT(101.700872 3.134558),3304109.27,3079,2016
1e9d7e4b-45b6-4203-87c8-dc9000f39aa7,PROP00392,212dae61-9e54-4a95-a98d-166202266ee2,semi_detached,"5681, Jalan Moore Points, North Matthew, Selangor",SRID=4326;POINT(101.688071 3.165423),1569569.63,4117,2008
1478aaaa-31f3-43b6-8957-ca5364723444,PROP00393,31d4f942-35bf-4ced-bd85-df79c2c5ec02,shop_lot,"91073, Jalan Gary View, South Adam, Selangor",SRID=4326;POINT(101.738044 3.240492),859140.51,1768,2017
b3d3d3d5-d2ca-443d-8587-a62cef2b5f54,PROP00394,276805be-51da-4633-9699-7f64af17b21f,apartment,"493, Jalan Kelley Circle, Clarkfurt, Selangor",SRID=4326;POINT(101.628363 3.262396),409079.24,2427,2014
245252f5-746c-48cc-bcb1-ed4ed7060cf7,PROP00395,2723df39-4663-4315-9ad5-f5f6a06a0dc4,terrace_house,"84526, Jalan Bartlett Heights, Johnville, Selangor",SRID=4326;POINT(101.467731 3.133687),734921.23,3811,2000
73744ce6-7012-4441-8de0-b0b70b5505a8,PROP00396,bdaf279e-2772-4eac-b405-5ebcc9129759,bungalow,"649, Jalan Smith Crescent, Garzaview, Selangor",SRID=4326;POINT(101.652914 3.128652),2293235.53,702,2001
b5ed0b88-673d-49e2-8961-9f485d02a751,PROP00397,64e32b1c-599f-4a84-89dd-9c5ebaffb744,semi_detached,"292, Jalan Tammy Gateway, Lake Billy, Selangor",SRID=4326;POINT(101.60289 3.094127),1079125.39,2052,1990
6b22238b-6561-4f71-b7b8-bba4934de85d,PROP00398,65dd4c9a-13c8-4d00-91a5-15fb8e96c9cd,condominium,"01623, Jalan Chung Ports, Lake Jasonville, Selangor",SRID=4326;POINT(101.721906 3.139971),478828.55,911,2005
1c145295-17b9-4254-8b1d-fd024d9a45a7,PROP00399,cc9a51c4-5411-489f-a319-f78efa118149,shop_lot,"061, Jalan Clark Divide, Lake Deborah, Selangor",SRID=4326;POINT(101.760736 3.19163),1665433.59,843,2022
c9e7d9c8-07bd-4522-9f0f-1c22fa704ff2,PROP00400,d8278402-2526-4c5e-a930-3e46b0edd336,shop_lot,"55668, Jalan Ramos Flats, East Paul, Selangor",SRID=4326;POINT(101.781213 3.113351),569766.95,4086,2002
83e9081d-8900-4603-bb89-4a74697ddeb1,PROP00401,f0dc4495-3e12-4b53-8006-30b6fe598113,apartment,"37746, Jalan Johnny Meadows, Mooreton, Selangor",SRID=4326;POINT(101.778969 3.251276),287575.56,3573,2017
ac3a33c5-ff9a-439e-8085-8f62df472ce5,PROP00402,f9df1c10-7b59-46b3-8dd7-9a667a1d8273,shop_lot,"784, Jalan Robert Heights, West Joshua, Selangor",SRID=4326;POINT(101.676937 3.166315),895087.34,1600,2018
a68073b5-8707-4ba9-8ff9-ebd08ef16644,PROP00403,74c7acaf-54c1-40da-af33-91b3a8c53cdf,shop_lot,"0781, Jalan Bailey Row, South James, Selangor",SRID=4326;POINT(101.477677 3.1376),1485837.61,2096,2000
a7887cfd-6d49-4553-8aad-76b5fdc2403f,PROP00404,9651a617-373d-4132-9872-7876d80dc55d,condominium,"7642, Jalan Walker Dale, Port Jimmyfort, Selangor",SRID=4326;POINT(101.764612 3.196745),818951.51,1133,2011
62e867e2-9557-4d4b-a944-dc868cb83c97,PROP00405,6c95b804-7d40-4a3f-ae76-ab6c7310faef,shop_lot,"3882, Jalan Joseph Land, Hannahview, Selangor",SRID=4326;POINT(101.548748 3.231837),1873132.42,3348,1985
d9f9cdb3-0671-4c38-ad37-d7383c9aecaf,PROP00406,c49d7ed2-5ff0-43e8-ba48-e79c9e9ae722,semi_detached,"846, Jalan Bryan Coves, West Johnny, Selangor",SRID=4326;POINT(101.670665 3.17065),726012.84,2937,1990
903e0252-f823-477b-88e1-1489c9fcd37a,PROP00407,e89dd622-88bf-4807-8b5d-c4681773ce56,apartment,"89982, Jalan Madden Alley, North Mark, Selangor",SRID=4326;POINT(101.80223 2.904351),337926.86,3686,2008
b557bee5-fcc7-491a-bdce-a5fa045abf5a,PROP00408,a3b96760-ee79-470d-96a5-7beed510a6f2,bungalow,"869, Jalan Smith Fields, North Jessica, Selangor",SRID=4326;POINT(101.754324 2.954786),2785700.22,3048,2017
9a3c2591-3560-4e40-a78b-a48bd359ef59,PROP00409,68706432-9e68-4b9b-961d-8d9b377188cf,apartment,"644, Jalan Courtney Skyway, Codyfort, Selangor",SRID=4326;POINT(101.633416 3.171231),448276.98,955,2020
17cd7f66-2ee6-4b3d-8650-15838c70d95b,PROP00410,b7be4994-b793-4c86-88f1-5eab441c9736,bungalow,"335, Jalan Michaela Knolls, Blakeside, Selangor",SRID=4326;POINT(101.814826 2.968729),1694583.78,2434,2002
6261ab63-3b20-4499-b006-0b2d44b5ecc0,PROP00411,17cb336c-5fe3-4c9f-b12c-ed7020ebfb8a,shop_lot,"7368, Jalan Hannah Cove, East Robert, Selangor",SRID=4326;POINT(101.513919 3.038358),959618.98,2437,2012
11025d6b-8e74-4aa8-b352-b53e6c6ebce3,PROP00412,597729f6-2df4-43ea-a053-624c41d117d3,shop_lot,"37681, Jalan Erin Plaza, Higginsbury, Selangor",SRID=4326;POINT(101.401585 3.0138),1112544.01,2594,1985
321c175c-aad4-42bc-9e16-65fff57aae96,PROP00413,e6f3c117-7395-4e48-a6b7-934ccb4489df,bungalow,"335, Jalan Benjamin Branch, Martinezview, Selangor",SRID=4326;POINT(101.758831 2.940465),2146700.11,3349,2009
558802a9-2e40-48a1-8811-49816afe140b,PROP00414,18310dd8-f635-4ec5-9495-d119ff83be77,bungalow,"973, Jalan Matthew Freeway, North Lindaside, Selangor",SRID=4326;POINT(101.673745 3.123576),1236392.24,2127,1993
1ddc7165-0ee5-4136-9d46-cbb7b5a556b1,PROP00415,bac641f4-4f45-42fb-9d08-cf3b0436e896,bungalow,"307, Jalan Weaver Shoals, Port Tracyborough, Selangor",SRID=4326;POINT(101.633262 3.063582),2548183.87,668,2018
